"","iid","gender","attr_o","intel_o","sinc_o","fun_o","amb_o","dec_o","race_o","race","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga"
"6362",412,1,8,10,10,10,10,1,2,2,7,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4
"6363",412,1,6,7,7,7,7,0,2,2,7,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4
"6364",412,1,9,9,9,8,NA,1,2,2,7,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4
"6365",412,1,7,8,7,8,8,1,2,2,7,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4
"6366",412,1,5,8,7,7,NA,0,2,2,7,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4
"6367",412,1,5,9,10,5,10,0,2,2,7,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4
"6368",412,1,6,8,8,6,8,1,4,2,7,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4
"6369",412,1,5,5,5,5,5,0,2,2,7,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4
"6370",412,1,1,3,3,1,8,0,2,2,7,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4
"6371",412,1,7,8,8,7,8,0,2,2,7,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4
"6372",412,1,5,9,8,8,7,0,2,2,7,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4
"6373",412,1,6,7,7,7,NA,0,2,2,7,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4
"6374",412,1,6,8,9,6,5,1,4,2,7,10,10,10,5,8,8,0,7,3,8,6,5,5,8,8,4,4
"6375",413,1,6,8,7,7,8,0,2,2,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0
"6376",413,1,8,7,7,7,7,1,1,2,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0
"6377",413,1,7,5,8,6,8,1,2,2,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0
"6378",413,1,6,8,8,7,8,1,2,2,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0
"6379",413,1,9,10,9,8,NA,1,2,2,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0
"6380",413,1,7,10,10,8,10,0,2,2,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0
"6381",413,1,7,8,8,8,8,1,2,2,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0
"6382",413,1,8,8,8,7,NA,1,2,2,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0
"6383",413,1,7,8,8,8,7,0,2,2,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0
"6384",413,1,6,8,7,6,6,0,2,2,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0
"6385",413,1,7,8,10,6,NA,1,2,2,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0
"6386",413,1,6,8,8,8,8,1,4,2,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0
"6387",413,1,5,5,6,5,6,0,2,2,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0
"6388",413,1,6,10,8,8,8,1,2,2,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0
"6389",413,1,8,8,8,7,7,0,2,2,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0
"6390",413,1,7,8,8,6,7,0,2,2,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0
"6391",413,1,7,8,9,8,9,1,2,2,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0
"6392",413,1,7,8,8,6,7,1,4,2,8,6,7,5,7,5,3,5,5,4,6,8,6,9,6,6,7,0
"6393",414,1,6,9,6,6,9,0,2,2,7,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0
"6394",414,1,5,NA,6,4,4,0,1,2,7,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0
"6395",414,1,7,6,8,6,7,1,2,2,7,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0
"6396",414,1,7,8,8,7,8,1,2,2,7,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0
"6397",414,1,NA,NA,NA,NA,NA,0,2,2,7,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0
"6398",414,1,9,9,8,7,10,1,2,2,7,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0
"6399",414,1,7,9,9,7,9,1,2,2,7,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0
"6400",414,1,7,6,6,6,6,0,2,2,7,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0
"6401",414,1,7,9,8,9,9,1,2,2,7,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0
"6402",414,1,6,7,8,6,7,0,2,2,7,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0
"6403",414,1,8,10,10,6,10,0,2,2,7,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0
"6404",414,1,6,8,8,6,8,1,4,2,7,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0
"6405",414,1,6,6,6,6,6,0,2,2,7,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0
"6406",414,1,6,7,6,3,7,0,2,2,7,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0
"6407",414,1,7,7,7,6,7,1,2,2,7,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0
"6408",414,1,4,7,6,5,9,0,2,2,7,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0
"6409",414,1,7,8,8,7,8,0,2,2,7,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0
"6410",414,1,5,9,9,6,9,1,4,2,7,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0
"6411",415,1,6,6,6,6,6,0,2,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1
"6412",415,1,1,1,1,1,1,0,1,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1
"6413",415,1,1,1,1,1,1,0,2,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1
"6414",415,1,4,4,4,10,4,0,2,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1
"6415",415,1,NA,NA,NA,NA,NA,0,2,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1
"6416",415,1,0,0,0,0,0,0,2,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1
"6417",415,1,5,8,9,4,9,0,2,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1
"6418",415,1,6,5,5,5,5,0,2,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1
"6419",415,1,7,8,5,6,6,0,2,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1
"6420",415,1,3,3,1,4,2,0,2,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1
"6421",415,1,5,9,3,2,10,0,2,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1
"6422",415,1,4,6,6,6,6,1,4,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1
"6423",415,1,6,6,8,6,6,0,2,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1
"6424",415,1,1,1,1,1,1,0,2,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1
"6425",415,1,NA,NA,NA,NA,NA,0,2,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1
"6426",415,1,6,8,6,4,10,0,2,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1
"6427",415,1,5,7,9,5,8,0,2,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1
"6428",415,1,3,5,8,1,8,0,4,2,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1
"6429",416,0,9,9,9,8,9,1,2,3,3,4,1,8,8,7,6,6,1,8,7,8,5,7,5,10,4,3
"6430",416,0,6,7,8,7,6,1,2,3,3,4,1,8,8,7,6,6,1,8,7,8,5,7,5,10,4,3
"6431",416,0,9,7,8,8,9,1,4,3,3,4,1,8,8,7,6,6,1,8,7,8,5,7,5,10,4,3
"6432",416,0,5,9,8,8,7,1,2,3,3,4,1,8,8,7,6,6,1,8,7,8,5,7,5,10,4,3
"6433",416,0,8,5,6,8,5,1,2,3,3,4,1,8,8,7,6,6,1,8,7,8,5,7,5,10,4,3
"6434",416,0,5,8,7,6,8,0,2,3,3,4,1,8,8,7,6,6,1,8,7,8,5,7,5,10,4,3
"6435",416,0,8,8,7,7,7,1,4,3,3,4,1,8,8,7,6,6,1,8,7,8,5,7,5,10,4,3
"6436",416,0,8,8,8,9,9,1,2,3,3,4,1,8,8,7,6,6,1,8,7,8,5,7,5,10,4,3
"6437",417,0,8,8,9,8,8,1,2,2,3,6,1,4,5,8,8,8,3,5,7,2,6,7,7,6,3,8
"6438",417,0,6,6,9,6,6,0,2,2,3,6,1,4,5,8,8,8,3,5,7,2,6,7,7,6,3,8
"6439",417,0,6,8,7,7,8,0,4,2,3,6,1,4,5,8,8,8,3,5,7,2,6,7,7,6,3,8
"6440",417,0,5,8,7,5,6,0,2,2,3,6,1,4,5,8,8,8,3,5,7,2,6,7,7,6,3,8
"6441",417,0,3,5,8,4,2,0,2,2,3,6,1,4,5,8,8,8,3,5,7,2,6,7,7,6,3,8
"6442",417,0,4,8,8,5,7,0,2,2,3,6,1,4,5,8,8,8,3,5,7,2,6,7,7,6,3,8
"6443",417,0,5,7,7,6,7,0,4,2,3,6,1,4,5,8,8,8,3,5,7,2,6,7,7,6,3,8
"6444",417,0,5,9,9,7,7,0,2,2,3,6,1,4,5,8,8,8,3,5,7,2,6,7,7,6,3,8
"6445",418,0,8,9,9,8,8,1,2,4,1,2,2,5,9,7,8,6,5,6,10,8,8,10,7,9,7,7
"6446",418,0,7,8,8,7,7,0,2,4,1,2,2,5,9,7,8,6,5,6,10,8,8,10,7,9,7,7
"6447",418,0,7,8,7,8,8,1,4,4,1,2,2,5,9,7,8,6,5,6,10,8,8,10,7,9,7,7
"6448",418,0,8,9,8,8,7,1,2,4,1,2,2,5,9,7,8,6,5,6,10,8,8,10,7,9,7,7
"6449",418,0,4,6,7,5,5,0,2,4,1,2,2,5,9,7,8,6,5,6,10,8,8,10,7,9,7,7
"6450",418,0,6,9,8,7,8,0,2,4,1,2,2,5,9,7,8,6,5,6,10,8,8,10,7,9,7,7
"6451",418,0,7,7,7,6,NA,1,4,4,1,2,2,5,9,7,8,6,5,6,10,8,8,10,7,9,7,7
"6452",418,0,7,9,9,9,8,1,2,4,1,2,2,5,9,7,8,6,5,6,10,8,8,10,7,9,7,7
"6453",419,0,8,9,9,7,9,1,2,2,11,6,2,5,8,5,6,5,2,9,9,8,9,9,6,6,4,7
"6454",419,0,7,8,8,6,7,0,2,2,11,6,2,5,8,5,6,5,2,9,9,8,9,9,6,6,4,7
"6455",419,0,6,8,8,6,8,0,4,2,11,6,2,5,8,5,6,5,2,9,9,8,9,9,6,6,4,7
"6456",419,0,7,9,8,6,9,0,2,2,11,6,2,5,8,5,6,5,2,9,9,8,9,9,6,6,4,7
"6457",419,0,6,6,7,6,4,0,2,2,11,6,2,5,8,5,6,5,2,9,9,8,9,9,6,6,4,7
"6458",419,0,6,9,10,8,8,0,2,2,11,6,2,5,8,5,6,5,2,9,9,8,9,9,6,6,4,7
"6459",419,0,4,8,8,5,7,0,4,2,11,6,2,5,8,5,6,5,2,9,9,8,9,9,6,6,4,7
"6460",419,0,NA,NA,NA,NA,NA,0,2,2,11,6,2,5,8,5,6,5,2,9,9,8,9,9,6,6,4,7
"6461",420,0,9,9,9,9,8,1,2,2,11,8,4,5,10,8,8,7,4,3,9,7,8,7,4,5,6,4
"6462",420,0,7,7,8,7,7,1,2,2,11,8,4,5,10,8,8,7,4,3,9,7,8,7,4,5,6,4
"6463",420,0,7,7,7,8,8,1,4,2,11,8,4,5,10,8,8,7,4,3,9,7,8,7,4,5,6,4
"6464",420,0,7,8,7,6,7,1,2,2,11,8,4,5,10,8,8,7,4,3,9,7,8,7,4,5,6,4
"6465",420,0,9,8,8,9,6,1,2,2,11,8,4,5,10,8,8,7,4,3,9,7,8,7,4,5,6,4
"6466",420,0,6,9,6,7,9,0,2,2,11,8,4,5,10,8,8,7,4,3,9,7,8,7,4,5,6,4
"6467",420,0,8,6,7,7,5,1,4,2,11,8,4,5,10,8,8,7,4,3,9,7,8,7,4,5,6,4
"6468",420,0,7,9,9,9,7,1,2,2,11,8,4,5,10,8,8,7,4,3,9,7,8,7,4,5,6,4
"6469",421,0,9,8,8,7,NA,0,2,4,11,1,1,1,8,5,5,1,5,5,5,8,10,10,5,10,10,5
"6470",421,0,7,6,8,7,7,1,2,4,11,1,1,1,8,5,5,1,5,5,5,8,10,10,5,10,10,5
"6471",421,0,8,7,6,7,6,1,4,4,11,1,1,1,8,5,5,1,5,5,5,8,10,10,5,10,10,5
"6472",421,0,8,8,8,7,7,1,2,4,11,1,1,1,8,5,5,1,5,5,5,8,10,10,5,10,10,5
"6473",421,0,4,4,4,2,2,0,2,4,11,1,1,1,8,5,5,1,5,5,5,8,10,10,5,10,10,5
"6474",421,0,5,8,6,5,8,0,2,4,11,1,1,1,8,5,5,1,5,5,5,8,10,10,5,10,10,5
"6475",421,0,8,6,6,7,6,1,4,4,11,1,1,1,8,5,5,1,5,5,5,8,10,10,5,10,10,5
"6476",421,0,6,9,9,7,7,0,2,4,11,1,1,1,8,5,5,1,5,5,5,8,10,10,5,10,10,5
"6477",422,1,6,6,7,8,7,1,3,2,7,7,2,8,9,9,9,10,2,4,7,5,9,8,6,6,7,9
"6478",422,1,6,7,7,6,8,1,2,2,7,7,2,8,9,9,9,10,2,4,7,5,9,8,6,6,7,9
"6479",422,1,7,8,8,7,8,0,4,2,7,7,2,8,9,9,9,10,2,4,7,5,9,8,6,6,7,9
"6480",422,1,4,6,7,6,5,1,2,2,7,7,2,8,9,9,9,10,2,4,7,5,9,8,6,6,7,9
"6481",422,1,10,10,10,9,10,1,2,2,7,7,2,8,9,9,9,10,2,4,7,5,9,8,6,6,7,9
"6482",422,1,6,8,9,8,9,1,4,2,7,7,2,8,9,9,9,10,2,4,7,5,9,8,6,6,7,9
"6483",423,1,7,7,5,8,7,1,3,2,7,9,2,9,8,7,7,7,6,5,9,5,5,8,7,5,5,4
"6484",423,1,6,7,8,4,8,0,2,2,7,9,2,9,8,7,7,7,6,5,9,5,5,8,7,5,5,4
"6485",423,1,6,7,8,6,5,0,4,2,7,9,2,9,8,7,7,7,6,5,9,5,5,8,7,5,5,4
"6486",423,1,6,6,6,5,8,0,2,2,7,9,2,9,8,7,7,7,6,5,9,5,5,8,7,5,5,4
"6487",423,1,5,8,9,6,6,0,2,2,7,9,2,9,8,7,7,7,6,5,9,5,5,8,7,5,5,4
"6488",423,1,7,9,8,6,9,1,4,2,7,9,2,9,8,7,7,7,6,5,9,5,5,8,7,5,5,4
"6489",424,1,6,8,7,7,6,1,3,4,2,7,7,7,7,5,5,6,7,5,5,7,5,8,5,7,8,5
"6490",424,1,4,9,9,7,9,1,2,4,2,7,7,7,7,5,5,6,7,5,5,7,5,8,5,7,8,5
"6491",424,1,7,7,8,5,5,0,4,4,2,7,7,7,7,5,5,6,7,5,5,7,5,8,5,7,8,5
"6492",424,1,2,7,7,3,6,0,2,4,2,7,7,7,7,5,5,6,7,5,5,7,5,8,5,7,8,5
"6493",424,1,8,9,9,8,9,1,2,4,2,7,7,7,7,5,5,6,7,5,5,7,5,8,5,7,8,5
"6494",424,1,4,7,8,6,6,0,4,4,2,7,7,7,7,5,5,6,7,5,5,7,5,8,5,7,8,5
"6495",425,1,3,7,5,4,8,0,3,2,7,7,8,8,8,7,6,5,2,7,5,5,6,7,5,7,2,2
"6496",425,1,3,8,6,3,8,0,2,2,7,7,8,8,8,7,6,5,2,7,5,5,6,7,5,7,2,2
"6497",425,1,5,7,7,5,6,0,4,2,7,7,8,8,8,7,6,5,2,7,5,5,6,7,5,7,2,2
"6498",425,1,3.5,7.5,5,2,8,0,2,2,7,7,8,8,8,7,6,5,2,7,5,5,6,7,5,7,2,2
"6499",425,1,4,7,8,6,8,0,2,2,7,7,8,8,8,7,6,5,2,7,5,5,6,7,5,7,2,2
"6500",425,1,2,8,7,5,9,0,4,2,7,7,8,8,8,7,6,5,2,7,5,5,6,7,5,7,2,2
"6501",426,1,5,7,4,7,7,1,3,2,13,7,2,7,8,6,4,3,2,6,5,3,7,6,6,6,4,2
"6502",426,1,3,4,3,3,8,0,2,2,13,7,2,7,8,6,4,3,2,6,5,3,7,6,6,6,4,2
"6503",426,1,4,6,6,7,5,0,4,2,13,7,2,7,8,6,4,3,2,6,5,3,7,6,6,6,4,2
"6504",426,1,1,7,3,1,9,0,2,2,13,7,2,7,8,6,4,3,2,6,5,3,7,6,6,6,4,2
"6505",426,1,6,9,7,9,10,0,2,2,13,7,2,7,8,6,4,3,2,6,5,3,7,6,6,6,4,2
"6506",426,1,2,7,2,2,8,0,4,2,13,7,2,7,8,6,4,3,2,6,5,3,7,6,6,6,4,2
"6507",427,1,5,6,6,5,6,0,3,2,15,10,1,10,8,7,7,9,1,3,8,1,4,5,7,10,1,10
"6508",427,1,4,7,9,4,8,0,2,2,15,10,1,10,8,7,7,9,1,3,8,1,4,5,7,10,1,10
"6509",427,1,4,6,7,4,5,0,4,2,15,10,1,10,8,7,7,9,1,3,8,1,4,5,7,10,1,10
"6510",427,1,8,8,8,5,5,1,2,2,15,10,1,10,8,7,7,9,1,3,8,1,4,5,7,10,1,10
"6511",427,1,7,7,7,6,6,0,2,2,15,10,1,10,8,7,7,9,1,3,8,1,4,5,7,10,1,10
"6512",427,1,6,8,7,5,8,0,4,2,15,10,1,10,8,7,7,9,1,3,8,1,4,5,7,10,1,10
"6513",428,1,5,8,7,7,8,1,3,4,7,6,5,5,9,6,7,6,5,6,7,5,6,7,5,7,7,3
"6514",428,1,7,8,8,5,8,1,2,4,7,6,5,5,9,6,7,6,5,6,7,5,6,7,5,7,7,3
"6515",428,1,6,9,8,7,9,0,4,4,7,6,5,5,9,6,7,6,5,6,7,5,6,7,5,7,7,3
"6516",428,1,5,8,7,6,9,1,2,4,7,6,5,5,9,6,7,6,5,6,7,5,6,7,5,7,7,3
"6517",428,1,6,8,7,8,9,0,2,4,7,6,5,5,9,6,7,6,5,6,7,5,6,7,5,7,7,3
"6518",428,1,7,9,8,8,9,1,4,4,7,6,5,5,9,6,7,6,5,6,7,5,6,7,5,7,7,3
"6519",429,1,7,6,7,8,7,1,3,2,7,7,8,8,9,8,8,8,6,7,9,8,8,8,8,8,7,6
"6520",429,1,8,7,7,5,8,0,2,2,7,7,8,8,9,8,8,8,6,7,9,8,8,8,8,8,7,6
"6521",429,1,8,7,7,7,8,0,4,2,7,7,8,8,9,8,8,8,6,7,9,8,8,8,8,8,7,6
"6522",429,1,4,6,7,3,9,1,2,2,7,7,8,8,9,8,8,8,6,7,9,8,8,8,8,8,7,6
"6523",429,1,7,7,6,5,7,0,2,2,7,7,8,8,9,8,8,8,6,7,9,8,8,8,8,8,7,6
"6524",429,1,7,8,6,7,8,1,4,2,7,7,8,8,9,8,8,8,6,7,9,8,8,8,8,8,7,6
"6525",430,0,5,7,8,7,8,0,2,4,2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4
"6526",430,0,7,9,9,8,7,1,2,4,2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4
"6527",430,0,5,3,7,3,3,1,2,4,2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4
"6528",430,0,6,7,7,7,6,1,3,4,2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4
"6529",430,0,3,7,8,6,6,0,2,4,2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4
"6530",430,0,6,3,6,3,3,0,2,4,2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4
"6531",430,0,7,8,8,8,8,1,3,4,2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4
"6532",430,0,5,7,7,5,4,0,4,4,2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4
"6533",430,0,8,8,8,6,5,1,2,4,2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4
"6534",430,0,10,8,7,7,8,1,6,4,2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4
"6535",430,0,7,7,7,7,5,1,2,4,2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4
"6536",430,0,6,5,5,5,5,1,4,4,2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4
"6537",430,0,6,7,8,6,6,1,4,4,2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4
"6538",430,0,5,5,4,5,5,0,4,4,2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4
"6539",431,0,4,7,4,4,8,0,2,4,7,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3
"6540",431,0,8,8,7,6,10,1,2,4,7,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3
"6541",431,0,6,5,3,4,5,1,2,4,7,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3
"6542",431,0,5,6,5,4,7,0,3,4,7,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3
"6543",431,0,6,7,6,2,9,0,2,4,7,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3
"6544",431,0,7,8,7,4,9,0,2,4,7,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3
"6545",431,0,7,8,8,7,6,1,3,4,7,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3
"6546",431,0,2,4,6,3,4,0,4,4,7,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3
"6547",431,0,5,8,6,4,8,1,2,4,7,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3
"6548",431,0,4,6,4,2,9,0,6,4,7,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3
"6549",431,0,7,6,6,5,9,0,2,4,7,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3
"6550",431,0,6,5,5,5,5,1,4,4,7,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3
"6551",431,0,8,7,9,8,6,1,4,4,7,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3
"6552",431,0,6,5,5,5,5,1,4,4,7,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3
"6553",432,0,7,8,7,5,7,0,2,2,11,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5
"6554",432,0,7,10,10,7,8,0,2,2,11,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5
"6555",432,0,8,7,8,7,7,1,2,2,11,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5
"6556",432,0,7,6,9,5,3,0,3,2,11,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5
"6557",432,0,7,8,9,7,7,0,2,2,11,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5
"6558",432,0,6,8,8,8,6,1,2,2,11,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5
"6559",432,0,8,8,8,6,4,1,3,2,11,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5
"6560",432,0,6,7,5,6,5,0,4,2,11,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5
"6561",432,0,4,7,7,6,5,0,2,2,11,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5
"6562",432,0,7,9,9,7,6,0,6,2,11,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5
"6563",432,0,6,9,9,9,7,1,2,2,11,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5
"6564",432,0,7,6,6,5,5,1,4,2,11,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5
"6565",432,0,7,7,9,8,6,1,4,2,11,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5
"6566",432,0,5,5,5,5,5,1,4,2,11,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5
"6567",433,0,6,8,9,9,8,0,2,6,6,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3
"6568",433,0,6,9,8,9,8,0,2,6,6,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3
"6569",433,0,4,4,2,4,5,1,2,6,6,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3
"6570",433,0,5,7,5,7,4,0,3,6,6,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3
"6571",433,0,5,6,8,8,8,0,2,6,6,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3
"6572",433,0,6,9,8,8,7,1,2,6,6,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3
"6573",433,0,5,7,8,7,4,1,3,6,6,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3
"6574",433,0,5,6,6,4,3,0,4,6,6,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3
"6575",433,0,3,5,7,6,5,0,2,6,6,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3
"6576",433,0,4,8,9,10,6,1,6,6,6,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3
"6577",433,0,8,10,10,7,9,0,2,6,6,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3
"6578",433,0,6,5,5,5,5,1,4,6,6,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3
"6579",433,0,3,6,6,5,6,0,4,6,6,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3
"6580",433,0,6,5,6,5,5,1,4,6,6,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3
"6581",434,0,7,8,7,6,7,0,2,2,15,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4
"6582",434,0,7,8,8,7,7,1,2,2,15,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4
"6583",434,0,6,5,6,4,4,1,2,2,15,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4
"6584",434,0,8,8,8,6,7,1,3,2,15,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4
"6585",434,0,7,7,8,7,6,0,2,2,15,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4
"6586",434,0,5,7,8,4,3,0,2,2,15,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4
"6587",434,0,8,9,10,8,5,1,3,2,15,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4
"6588",434,0,9,8,8,8,6,1,4,2,15,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4
"6589",434,0,7,7,7,7,6,1,2,2,15,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4
"6590",434,0,9,7,9,8,7,1,6,2,15,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4
"6591",434,0,9,8,8,8,7,1,2,2,15,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4
